start,end,multiple,xirr,max_dd
2016-05-05,2026-05-05,2.7353924665380487,0.1548870231254787,-0.22204898631467584
2009-04-06,2019-04-05,2.5502809137117324,0.14430249303754322,-0.14761929528148188
2006-12-06,2016-12-06,1.8015494775463716,0.09152928429323517,-0.3713912754410357
2005-03-16,2015-03-16,1.8667658779013638,0.09661897312678175,-0.41476935638008494
2009-10-20,2019-10-18,2.283236835214696,0.12693089379107694,-0.13855970864186506
2009-06-08,2019-06-07,2.386668947815936,0.13417802594038675,-0.1443866056110944
2004-04-20,2014-04-17,1.7533882680394854,0.08704980687318384,-0.43511587372691196
1999-07-30,2009-07-30,0.9170520227224975,-0.013772410873630379,-0.4738174394102004
2001-10-24,2011-10-24,1.2682951770415447,0.03722528766296106,-0.4656683363560138
2015-10-20,2025-10-20,2.668619061111125,0.1502303640212757,-0.2233825716378799
2006-06-08,2016-06-08,1.8084175710457044,0.09204431557905467,-0.3913679170864801
2007-07-20,2017-07-20,1.943731962315205,0.10254769842704596,-0.3474203718431724
2007-04-17,2017-04-17,1.8765772643423917,0.09733561429027608,-0.3591378937270444
