start,end,multiple,xirr,max_dd
2003-02-05,2021-02-05,3.1806897801782026,0.11716274150588284,-0.43171816606333924
2003-09-10,2021-09-10,3.4882942066510068,0.12586779989952024,-0.4168746895652108
2003-07-22,2021-07-22,3.448775913003795,0.12482681536805416,-0.42039185519546995
2006-06-29,2024-06-28,3.6110985176334722,0.12911590809712736,-0.33166540965327895
1999-10-14,2017-10-13,2.355351826200205,0.08837409772861193,-0.4727168433890788
1999-12-14,2017-12-14,2.43800746068626,0.0917435920330553,-0.4712053646880776
2001-10-05,2019-10-04,2.597620532632839,0.09784290023774248,-0.451938465175877
2003-09-25,2021-09-24,3.4765794321065857,0.12555158985863318,-0.4158526457066066
2005-06-15,2023-06-15,3.1160232068446176,0.11524600955755507,-0.3439293512692124
2003-10-08,2021-10-08,3.418207697142511,0.12395882305879403,-0.4147854446750091
2003-04-24,2021-04-23,3.3609632615996694,0.12236828807954635,-0.42653153515947495
2007-12-10,2025-12-10,4.173683318430141,0.14269907447038055,-0.3313116931903576
2000-09-06,2018-09-06,2.6102080081778793,0.09833280478625062,-0.4645971651495824
2004-07-13,2022-07-13,2.820047172968961,0.10577402816346623,-0.3906140889141114
2004-04-01,2022-04-01,3.429924603353858,0.12428086017380438,-0.40074062280329326
2003-08-12,2021-08-12,3.508060485042782,0.12642939852190593,-0.4188969386419731
2006-09-22,2024-09-20,3.7155572470837295,0.1317874078247493,-0.3316097266194371
2001-08-31,2019-08-30,2.5841565381479668,0.09734257083059059,-0.4529509806672276
2008-02-05,2026-02-05,4.07760513702582,0.14049861487736337,-0.33126907091050506
2002-04-16,2020-04-16,2.4121936086646003,0.09071191016970612,-0.445928842580128
2004-04-13,2022-04-13,3.3476828530981773,0.12205458302804868,-0.3995147123466849
2004-01-21,2022-01-21,3.353667381618089,0.12216348962519843,-0.4065776082812109
2007-02-15,2025-02-14,3.8853844565884303,0.13596463436458223,-0.33151469068708783
2003-04-16,2021-04-16,3.3713524823147467,0.12265909721889129,-0.4270198988938124
2001-11-05,2019-11-05,2.6935834992818153,0.10140494918935145,-0.45089863521929585
1999-05-20,2017-05-19,2.2135280782825357,0.08231863724276248,-0.4760723289189417
2002-08-02,2020-07-31,2.7792502897861135,0.1043282136588865,-0.44185141028938335
2006-11-22,2024-11-22,3.8446292419656696,0.13498011926598336,-0.33156881467656296
1999-04-13,2017-04-13,2.167240441129316,0.08026942541305142,-0.4768280491650281
2007-07-24,2025-07-24,3.946664021752626,0.13745740376677384,-0.3314095317217399
2004-04-05,2022-04-05,3.410695389307113,0.12384199552692646,-0.40012254911439793
2000-06-27,2018-06-27,2.4567635689320797,0.09250914038068704,-0.46639641414841637
2002-01-04,2020-01-03,2.816814607633323,0.10561183537280139,-0.44924840297571644
2004-05-12,2022-05-12,2.94584262940169,0.10991062153743138,-0.39692644610019867
2002-02-21,2020-02-21,2.8901705010947474,0.10806574708405103,-0.4477413032523134
2000-03-13,2018-03-13,2.5286843995582564,0.09532282316698568,-0.46900969537274695
2005-05-27,2023-05-26,2.9697108091038045,0.11065137929143654,-0.3477008053365228
2005-06-20,2023-06-20,3.084921691226799,0.11435103538171049,-0.34264846920439995
2000-04-14,2018-04-13,2.4264704743931715,0.09126082205478467,-0.46835411523565085
